ufs_serial,run_id,wafer_no,date,die_x,die_y,pred,health,clf_proba,split
S30234,22,22,2025-11-03,23,23,0.0024625358240608,0.002494266198929,0.4267554724191952,train
S30236,25,1,2025-11-08,55,30,0.0028004734118025,0.0122946329809979,0.4366201858928697,train
S30237,25,9,2025-11-08,49,12,0.0022384276349353,0.0049541467304625,0.4377669484274428,train
S30238,16,18,2025-10-25,44,31,0.001998802785243,0.0114879990327392,0.3325289468548902,train
S30239,11,18,2025-10-17,38,17,0.0026663698465395,0.0,0.4334767276696736,train
S30241,11,24,2025-10-17,23,14,0.001519400620634,0.0,0.3246634289495343,train
S30242,11,24,2025-10-17,43,17,0.0012185675203351,0.0,0.3355678362196209,train
S30243,11,5,2025-10-17,56,16,0.0013869352307168,0.0,0.1769414920941719,train
S30244,11,3,2025-10-17,20,25,0.0012832705284955,0.0,0.2397498750136704,train
S30245,11,3,2025-10-17,15,21,0.0014987661863275,0.0,0.3016688937484149,train
S30247,11,9,2025-10-17,47,15,0.001802242056746,0.0,0.2893874944165656,train
S30250,23,15,2025-11-05,31,31,0.0015964000285034,0.0,0.2876265384528207,train
S30251,23,17,2025-11-05,16,17,0.0008402664644785,0.0,0.2009807540903334,train
S30252,26,17,2025-11-10,45,31,0.001308091759319,0.0,0.1631935562964235,train
S30255,22,19,2025-11-03,63,26,0.0019294944277367,0.0,0.3572222655664452,train
S30258,1,17,2025-10-01,22,29,0.0016780045290079,0.0,0.4008599166667613,train
S30263,26,9,2025-11-10,36,21,0.0013984748251168,0.0,0.2075072317524797,train
S30264,20,5,2025-10-31,43,15,0.0009170544276484,0.0183227736434353,0.3808613472852174,train
S30265,21,1,2025-11-02,41,23,0.0021004511467553,0.0161547212741752,0.40626657970854,train
S30267,21,1,2025-11-02,35,15,0.0054080824155812,0.0131959310333383,0.4756260420253204,train
S30268,21,6,2025-11-02,15,18,0.0018821122129946,0.017626269880535,0.4245699605659426,train
S30269,21,2,2025-11-02,44,13,0.0024178037119651,0.0064968776144376,0.4417853195315378,train
S30270,28,21,2025-11-13,32,12,0.0017442925850829,0.0034767036372475,0.3337454534027324,train
S30271,28,23,2025-11-13,50,25,0.0019342226329492,0.0061925842068632,0.3832343219954607,train
S30272,16,1,2025-10-25,25,24,0.0010525336289794,0.0058105645717568,0.2172989196736591,train
S30277,28,18,2025-11-13,35,21,0.0025254180634492,0.0081665516448125,0.3868115783667463,train
S30278,28,18,2025-11-13,38,19,0.0024881223698537,0.0141139169669361,0.4263416639304491,train
S30279,28,22,2025-11-13,18,22,0.0018048489811559,0.0203115182042492,0.4901004284193173,train
S30280,28,24,2025-11-13,38,31,0.0018961933745569,0.0091117577842445,0.4425013067130405,train
S30282,28,22,2025-11-13,35,18,0.0027842819518551,0.0048821457865706,0.3868719223848452,train
S30283,28,18,2025-11-13,37,26,0.0022568972989462,0.0146796849184328,0.4267364540068053,train
S30284,28,19,2025-11-13,17,20,0.0020064334431574,0.0145673842275824,0.4420421255175857,train
S30289,28,5,2025-11-13,35,30,0.0006248201212982,0.0,0.1998600376157322,train
S30291,28,2,2025-11-13,38,25,0.0020844580249933,0.0125397386082656,0.2821731648165043,train
S30292,28,6,2025-11-13,36,21,0.0011525392106555,0.0,0.3270293446415492,train
S30294,28,3,2025-11-13,31,19,0.0017276731172622,0.0142920047807762,0.2797108242588205,train
S30295,22,19,2025-11-03,53,24,0.0042537672126753,0.0170002628442629,0.4161849018188179,train
S30297,22,22,2025-11-03,36,21,0.0021450699216281,0.0071234565246991,0.3931389650156021,train
S30298,22,25,2025-11-03,27,22,0.0021053867127192,0.0144314119349091,0.4032538669205106,train
S30299,22,24,2025-11-03,18,22,0.0020063150664196,0.008105948167599,0.4808245188513071,train
S30300,22,24,2025-11-03,45,18,0.0024796692330106,0.0163144453416842,0.3898181625630695,train
S30303,22,24,2025-11-03,60,22,0.0027842629429389,0.0,0.4126147292221016,train
S30304,22,25,2025-11-03,43,31,0.0026531575209227,0.0174628800529637,0.3180535857440608,train
S30309,22,11,2025-11-03,47,17,0.0026601668468005,0.0,0.4453878318604329,train
S30310,22,8,2025-11-03,25,29,0.001904239302234,0.0,0.2261070956451034,train
S30311,22,9,2025-11-03,42,31,0.0013965833003197,0.000828822338513,0.3461623305789948,train
S30312,22,17,2025-11-03,42,21,0.001441570458658,0.0027684012343615,0.3317782458231635,train
S30313,22,17,2025-11-03,51,27,0.0019739720820163,0.0089612961178098,0.3392212679832518,train
S30314,22,17,2025-11-03,52,27,0.0012317254036929,0.0181846001350456,0.3124421316857176,train
S30315,22,16,2025-11-03,24,20,0.0023512701238915,0.0,0.2867117351167992,train
S30319,6,7,2025-10-09,24,24,0.0026351285394596,0.0,0.3914220794331724,train
S30321,6,13,2025-10-09,21,22,0.0036651147647059,0.0,0.3861737548927162,train
S30322,7,5,2025-10-10,41,15,0.0032287840207364,0.0,0.4465347871200174,train
S30324,7,22,2025-10-10,17,24,0.0025049298704297,0.0024933277145666,0.4055071873505926,train
S30325,7,21,2025-10-10,44,23,0.0027824055901891,0.0,0.421095682000533,train
S30327,7,5,2025-10-10,62,24,0.0033324420642011,0.0,0.4676347541729366,train
S30328,7,22,2025-10-10,45,12,0.0021186264347378,0.0,0.3747302566503012,train
S30333,4,10,2025-10-05,52,21,0.0023614917686823,0.0050377578429881,0.4559516382268935,train
S30335,12,21,2025-10-18,14,22,0.0014321542782363,0.0,0.3498901985018838,train
S30336,13,18,2025-10-20,34,12,0.0030216168857797,0.0,0.4608163769804478,train
S30337,13,21,2025-10-20,23,22,0.0023502157529365,0.0,0.3382271829956241,train
S30339,13,16,2025-10-20,21,28,0.0031972655657669,0.0,0.3690381548181135,train
S30340,13,16,2025-10-20,26,24,0.0023294407612971,0.0,0.3475337571687773,train
S30341,13,17,2025-10-20,43,14,0.0024765055683727,0.0,0.3865760987386874,train
S30342,12,24,2025-10-18,48,30,0.0024475175081212,0.0,0.3658441114454236,train
S30344,13,11,2025-10-20,56,28,0.0033946585420085,0.0,0.3693622837550437,train
S30346,12,20,2025-10-18,55,14,0.0022348824736001,0.0,0.3865667358259808,train
S30347,12,19,2025-10-18,53,17,0.0012790996137422,0.0,0.3693483169723628,train
S30348,13,21,2025-10-20,23,20,0.0018341782267265,0.0,0.3095583573981956,train
S30350,13,21,2025-10-20,26,23,0.0018369630833399,0.0024686574874331,0.3513735923857845,train
S30351,12,19,2025-10-18,52,14,0.0012649726559166,0.0,0.2509020274809415,train
S30353,12,23,2025-10-18,20,16,0.0012871225075993,0.0,0.261998646859035,train
S30355,8,1,2025-10-12,50,17,0.0016167776859256,0.0,0.4667711609520979,train
S30357,8,1,2025-10-12,37,26,0.0020462418367056,0.0024866660662643,0.4467035247862377,train
S30358,8,1,2025-10-12,58,22,0.0020187393066982,0.0,0.4913778371233456,train
S30359,10,4,2025-10-15,26,25,0.0025694871053141,0.0,0.388636627090416,train
S30360,9,3,2025-10-13,41,24,0.001551046254679,0.0,0.4190565399357846,train
S30362,9,4,2025-10-13,19,26,0.0028965195864479,0.0,0.3881336941153111,train
S30363,9,3,2025-10-13,29,29,0.0028084874180781,0.0,0.4352951611362165,train
S30364,10,25,2025-10-15,30,14,0.0026146021418483,0.0024895060058706,0.3949276040553309,train
S30365,9,4,2025-10-13,32,30,0.0027118877154895,0.0,0.411471549244266,train
S30367,9,2,2025-10-13,34,18,0.0027340302489803,0.0,0.4699704135596302,train
S30370,10,21,2025-10-15,24,17,0.0022414326869379,0.0,0.3971338302921965,train
S30371,8,2,2025-10-12,42,19,0.0029649686317314,0.0,0.4532110858622857,train
S30372,10,8,2025-10-15,25,29,0.0024599798753783,0.0,0.4009671234464129,train
S30373,10,16,2025-10-15,40,24,0.0016237914424789,0.0049459380115736,0.4067600821788663,train
S30376,10,8,2025-10-15,34,30,0.0020503458206276,0.0,0.4557285114563882,train
S30379,10,9,2025-10-15,45,24,0.001973670284691,0.0,0.3670853658624729,train
S30380,10,5,2025-10-15,41,18,0.0023089962534189,0.0,0.3781739926407652,train
S30382,6,10,2025-10-09,45,25,0.0041128107566737,0.0024801884344371,0.4347684462277342,train
S30385,4,17,2025-10-05,59,22,0.0023071590278725,0.0,0.4388899400092994,train
S30386,6,11,2025-10-09,59,22,0.0041248726995695,0.0,0.4467052594016014,train
S30387,6,10,2025-10-09,43,31,0.002138277060698,0.0049301887260372,0.4000301028799666,train
S30390,14,16,2025-10-21,41,15,0.0023091893897776,0.0,0.3139058216341912,train
S30391,5,19,2025-10-07,52,24,0.0023944982967256,0.0,0.4495870529154731,train
S30394,17,25,2025-10-26,56,18,0.0012710715362226,0.0,0.2423246564294797,train
S30396,10,14,2025-10-15,28,26,0.0021858046229991,0.0,0.3804511248617146,train
S30397,17,25,2025-10-26,58,27,0.001228306251569,0.0049650597655332,0.2710625987667461,train
S30398,10,1,2025-10-15,53,25,0.0014687197457731,0.0,0.4023785803586602,train
S30400,9,22,2025-10-13,47,19,0.0020868622185953,0.0024849875750621,0.3979321710956516,train
S30401,9,21,2025-10-13,60,25,0.0033156881939952,0.0,0.452395770653917,train
S30402,9,21,2025-10-13,33,12,0.0037200046722727,0.0,0.4117781516357646,train
S30403,9,22,2025-10-13,24,16,0.0022850818963548,0.0,0.4413362011162423,train
S30404,9,14,2025-10-13,41,21,0.0031369318870962,0.0,0.4365405793655406,train
S30405,9,22,2025-10-13,28,25,0.0025225325604569,0.0024647642852183,0.4126016034479789,train
S30407,9,21,2025-10-13,59,26,0.002953632366735,0.007373887240356,0.362560659685175,train
S30411,2,13,2025-10-02,29,27,0.0022435025001265,0.0,0.4152999036065899,train
S30414,5,21,2025-10-07,37,20,0.0025938393662436,0.0,0.3983482063643898,train
S30415,4,23,2025-10-05,60,17,0.001858687302095,0.0016872995907364,0.3730440609509718,train
S30419,5,20,2025-10-07,47,21,0.0024522405415676,0.0091693879638994,0.4209199836971627,train
S30420,5,14,2025-10-07,29,13,0.0027924283806177,0.0016415317439871,0.4327923827233242,train
S30422,4,25,2025-10-05,44,25,0.0019352771362222,0.0118733242551377,0.4107519105239801,train
S30424,5,14,2025-10-07,24,29,0.00276671819395,0.0155871852637851,0.4539377725649027,train
S30425,5,21,2025-10-07,29,28,0.0025435947103002,0.0177863895009688,0.4481619839540016,train
S30426,5,20,2025-10-07,46,22,0.0022898570073791,0.0103101872740756,0.4459272119149908,train
S30427,5,15,2025-10-07,31,15,0.0028704808807491,0.0,0.4646808511375069,train
S30429,5,20,2025-10-07,31,21,0.0026397829647342,0.0087621868443786,0.4354732197173092,train
S30430,5,21,2025-10-07,52,28,0.002999998558499,0.0188557553683891,0.4094395432682549,train
S30431,5,20,2025-10-07,27,14,0.0022006634626655,0.0188594351385049,0.4004494518218077,train
S30434,5,15,2025-10-07,45,14,0.0030644788362985,0.0113396235687257,0.3981523714311953,train
S30435,5,14,2025-10-07,58,19,0.0027637645256611,0.0080387325652237,0.4583916731213,train
S30439,5,14,2025-10-07,44,22,0.0028992018588401,0.0252669956677887,0.4593589453226062,train
S30440,4,18,2025-10-05,51,18,0.00299727313736,0.0196557872889938,0.4157765757480869,train
S30442,6,6,2025-10-09,43,31,0.0024801738307733,0.0081708927700477,0.4136838323697572,train
S30443,4,17,2025-10-05,16,21,0.0027307823790999,0.00553122582871,0.508838617721746,train
S30444,4,17,2025-10-05,58,15,0.0027680535847968,0.0008999808052383,0.3481902530332639,train
S30445,6,6,2025-10-09,17,20,0.0030377532751716,0.0008892658278581,0.4071701289385903,train
S30446,6,6,2025-10-09,21,26,0.0036837939184591,0.0158047924857358,0.4535297682311724,train
S30447,4,18,2025-10-05,57,25,0.0037407740795195,0.0170919286204281,0.3855602076654181,train
S30448,4,17,2025-10-05,42,24,0.0023784336699044,0.0063301273303565,0.4679618057898423,train
S30449,4,17,2025-10-05,24,21,0.0033675059878988,0.0084404093513621,0.4928080473440741,train
S30450,6,10,2025-10-09,36,29,0.0023907632383004,0.0,0.3864924133091866,train
S30451,6,18,2025-10-09,50,29,0.0034507082982755,0.0136227132018001,0.4568708836786406,train
S30452,6,11,2025-10-09,47,16,0.0041005959533741,0.0185697899035641,0.4394474036338134,train
S30453,4,18,2025-10-05,50,16,0.0030743282879342,0.0054324658148152,0.4579058048734054,train
S30454,6,18,2025-10-09,58,25,0.0029994114583732,0.0091277909093079,0.483092659914546,train
S30455,6,11,2025-10-09,51,30,0.0036440292956004,0.0085857669750287,0.4491772143844315,train
S30456,6,11,2025-10-09,44,14,0.0033403693704272,0.0333031795490334,0.3805897081135705,train
S30459,6,11,2025-10-09,27,22,0.0031758858356666,0.0317944343746668,0.4632714808396005,train
S30460,6,11,2025-10-09,38,27,0.003007986902227,0.0027245417068678,0.4181584179949213,train
S30462,7,5,2025-10-10,33,14,0.0030331350886536,0.0074004172971725,0.3955476561587084,train
S30465,7,16,2025-10-10,57,26,0.0028380853343761,0.0183688231598177,0.3689950650342152,train
S30472,6,17,2025-10-09,50,22,0.0038386632791225,0.0112549406942491,0.4421474646808961,train
S30473,6,17,2025-10-09,46,16,0.0030470520849825,0.0088391855144068,0.482096327265655,train
S30474,7,22,2025-10-10,45,25,0.0023869833380377,0.0115189139971856,0.3636973826929063,train
S30479,6,17,2025-10-09,38,19,0.0022320837520128,0.0008198681942279,0.4696318690634309,train
S30480,6,7,2025-10-09,23,17,0.0045381776015647,0.0146992559034501,0.4550514532309391,train
S30481,7,5,2025-10-10,28,20,0.0030945299745627,0.0125524069303429,0.4293824209961465,train
S30482,6,13,2025-10-09,25,22,0.0034378000601655,0.0165917289098093,0.4229057368875606,train
S30483,7,5,2025-10-10,34,15,0.0026536317176854,0.0118741659243179,0.4451710264104387,train
S30484,4,16,2025-10-05,41,23,0.0022171697062589,0.0153685989939803,0.4628734317557928,train
S30485,6,7,2025-10-09,40,26,0.0027649460625299,0.0142602044260812,0.468204538636402,train
S30486,4,25,2025-10-05,43,24,0.0021385077846799,0.0174241166159239,0.3911421262074256,train
S30490,18,11,2025-10-28,33,13,0.0027574776656548,0.0116209634194158,0.2906893218468249,train
S30491,18,19,2025-10-28,28,17,0.0022398991179806,0.0,0.356900830349988,train
S30494,18,24,2025-10-28,32,31,0.0021439248205844,0.0027153573399332,0.302442122371497,train
S30495,18,24,2025-10-28,38,22,0.0021859873547767,0.0675619015798455,0.3684308842035924,train
S30500,18,3,2025-10-28,54,15,0.0024490857235179,0.0102145866614351,0.416197065494668,train
S30502,18,9,2025-10-28,20,20,0.0022117139683617,0.0148492230037294,0.4092669282409285,train
S30503,18,3,2025-10-28,48,29,0.002154194252721,0.014736041035575,0.4029535420412195,train
S30504,18,3,2025-10-28,27,23,0.0034325348835351,0.0,0.4427146096381946,train
S30505,18,6,2025-10-28,31,14,0.0019785473778597,0.001776471933888,0.371292068593564,train
S30506,18,6,2025-10-28,20,16,0.0019107442658528,0.0025111282898559,0.2755163180669047,train
S30509,18,11,2025-10-28,28,20,0.0025751690644749,0.0091042012216649,0.3775004422385801,train
S30512,21,8,2025-11-02,14,20,0.0024705898546538,0.0,0.4142483440758939,train
S30513,21,8,2025-11-02,55,23,0.0025315337731053,0.0092390688059665,0.4250177431418201,train
S30515,21,8,2025-11-02,42,23,0.0024729978825498,0.0049623827424902,0.3995748674995936,train
S30516,2,22,2025-10-02,33,25,0.0033405838127683,0.0032585730138358,0.4045457595037554,train
S30518,10,20,2025-10-15,49,29,0.0022532638129817,0.0050003521374744,0.3948812490275977,train
S30519,2,22,2025-10-02,13,22,0.0019831280189711,0.0025425766481984,0.4226763750283502,train
S30520,2,17,2025-10-02,25,15,0.0025857262398198,0.0049606491763026,0.348131912815216,train
S30521,19,24,2025-10-29,27,27,0.0029697701881323,0.0216297376251897,0.4281869985884877,train
S30526,10,11,2025-10-15,19,25,0.0011012489122615,0.0024703876570087,0.3923641499412671,train
S30527,2,5,2025-10-02,48,26,0.0023949942531505,0.0111547332946603,0.4029457192798175,train
S30529,2,7,2025-10-02,39,28,0.0018858553512558,0.0,0.3038139165346479,train
S30533,2,2,2025-10-02,25,14,0.0024734532896765,0.0121987352446672,0.3611658010130877,train
S30534,2,5,2025-10-02,53,22,0.0023817974672825,0.0024856586995553,0.4316234139150896,train
S30535,2,3,2025-10-02,60,16,0.0021112108066346,0.0189186684276204,0.4083317133244979,train
S30537,2,17,2025-10-02,29,15,0.0029198147480958,0.0111218410511439,0.440579832076916,train
S30538,2,5,2025-10-02,25,18,0.0038057694478386,0.0,0.3964190834597119,train
S30540,18,25,2025-10-28,59,19,0.0011684424037365,0.0,0.1196800238563748,train
S30541,21,10,2025-11-02,24,17,0.0006683111422835,0.0,0.333407514186617,train
S30543,2,16,2025-10-02,61,24,0.0017352987709211,0.037713227705943,0.3894780597603562,train
S30544,2,11,2025-10-02,41,18,0.0018002361587829,0.0261483041581788,0.3127814745598882,train
S30545,2,7,2025-10-02,15,23,0.0016852850464763,0.0,0.3121958617658613,train
S30546,10,1,2025-10-15,18,20,0.0021201712529347,0.0049912627794404,0.3693537114129773,train
S30550,10,18,2025-10-15,54,14,0.0024879110922246,0.015984900422348,0.3114153711499349,train
S30551,10,18,2025-10-15,43,29,0.0026911682698996,0.0119873910679928,0.3875364659983971,train
S30552,10,18,2025-10-15,48,22,0.0024974606453564,0.0025116232059834,0.4470418630037875,train
S30553,2,1,2025-10-02,23,19,0.0035864756492874,0.0024955060805993,0.4368413154188417,train
S30555,2,22,2025-10-02,43,22,0.0027297380109042,0.002479371825955,0.3354961920041867,train
S30556,2,3,2025-10-02,29,29,0.0034351627923206,0.0,0.4096866984084129,train
S30557,9,11,2025-10-13,21,15,0.0023686212147125,0.012459825211466,0.4332661407060274,train
S30559,18,24,2025-10-28,41,26,0.0020452586215834,0.0147328831207329,0.330755394991475,train
S30560,2,23,2025-10-02,22,17,0.0023569119534706,0.0241254478479958,0.3758754695064211,train
S30561,2,23,2025-10-02,58,19,0.0018566389573301,0.0360877142027301,0.3703870965685015,train
S30562,2,23,2025-10-02,54,24,0.002077633068372,0.0,0.3988926050440375,train
S30564,6,19,2025-10-09,43,22,0.0030785120856825,0.0130328180518952,0.432785220597849,train
S30565,6,19,2025-10-09,16,22,0.0040331457703299,0.0264612855619279,0.4181783048824194,train
S30567,4,20,2025-10-05,25,15,0.0022445965600562,0.0,0.4156804789599777,train
S30568,6,19,2025-10-09,53,22,0.003053229538271,0.0095948135004835,0.3763704260970748,train
S30569,5,9,2025-10-07,52,25,0.0027419307222503,0.0109936481522129,0.4272143269168428,train
S30570,4,20,2025-10-05,60,17,0.0024504306671012,0.0069933267902811,0.4410512716763644,train
S30571,4,21,2025-10-05,19,25,0.003357153652511,0.0098017595476166,0.5089193786573899,train
S30572,4,21,2025-10-05,23,29,0.0023655989484,0.011213100983858,0.4376820668691175,train
S30574,5,2,2025-10-07,22,27,0.0032092198496217,0.0131844446102448,0.4502841882486728,train
S30575,5,25,2025-10-07,47,15,0.0040932654688628,0.0,0.4919990745917563,train
S30576,6,19,2025-10-09,36,17,0.0031459338076362,0.0,0.4289900004711138,train
S30578,6,21,2025-10-09,49,30,0.003146903164864,0.0190344359701051,0.4398641474827207,train
S30579,6,21,2025-10-09,14,22,0.003786971159378,0.0079975540679711,0.4539555113617313,train
S30580,6,22,2025-10-09,27,17,0.0037425355480142,0.0,0.3803992715607431,train
S30581,4,22,2025-10-05,39,26,0.0028560052456744,0.0,0.4568391026867067,train
S30582,4,14,2025-10-05,45,19,0.003149865591164,0.0073706065549458,0.454681544562143,train
S30583,4,5,2025-10-05,25,24,0.0019707841204339,0.0180396467775974,0.4747916688142555,train
S30584,4,14,2025-10-05,21,15,0.0045455384965343,0.0073289061693562,0.4510997334226427,train
S30586,4,13,2025-10-05,28,16,0.0035877337144037,0.0,0.4429885639635395,train
S30588,4,13,2025-10-05,14,19,0.0025160112218129,0.0,0.4231933328631588,train
S30589,6,22,2025-10-09,34,15,0.0034149438297068,0.0078319929821981,0.2953183577780708,train
S30590,4,21,2025-10-05,49,23,0.0027467145295465,0.015843454654969,0.4547704621360395,train
S30592,4,13,2025-10-05,20,16,0.002759923810042,0.0135128521634157,0.377501307137383,train
S30593,4,14,2025-10-05,22,16,0.0028799073748435,0.0294915015372519,0.4541829184677631,train
S30594,5,7,2025-10-07,60,17,0.002936028914029,0.0,0.4751793052098117,train
S30596,4,5,2025-10-05,42,23,0.0015926616455181,0.009884498540694,0.3593952252932466,train
S30597,5,8,2025-10-07,46,27,0.002953288853987,0.0,0.4771267817193957,train
S30598,6,22,2025-10-09,50,30,0.0021376827121661,0.0,0.3840962965804157,train
S30599,6,22,2025-10-09,29,27,0.0022611238385445,0.0154885710147956,0.4118782987856487,train
S30600,4,12,2025-10-05,62,26,0.0024114080598389,0.0,0.4276896537529608,train
S30601,4,5,2025-10-05,14,23,0.0024647844935226,0.0,0.4196774322161918,train
S30602,4,5,2025-10-05,52,29,0.0019624607854508,0.0027787251410328,0.3921044166743839,train
S30603,6,20,2025-10-09,42,16,0.0021803412491686,0.0025039927852763,0.4136149906229571,train
S30605,5,3,2025-10-07,21,28,0.0027782580502469,0.0,0.4693373441082291,train
