ufs_serial,run_id,wafer_no,split,health,reg_pred,risk,grade,anomaly_score,ci_low,ci_high,date
S18412,3,10,val,0.0040624987228059,0.0029712183791739,LOW,grade1,51.3,0.0,0.013911,2025-11-16
S18413,3,12,val,0.0059695397328721,0.003122096108941,LOW,grade2,15.6,0.0,0.014062,2025-11-16
S18414,3,2,train,0.0039663538274915,0.0027617674785553,LOW,grade1,32.1,0.0,0.013702,2025-10-04
S18415,3,12,train,0.0099657515018808,0.0031216602130104,LOW,grade2,34.1,0.0,0.014061,2025-10-04
S18416,3,10,train,0.0,0.0027646179618332,LOW,grade1,33.0,0.0,0.013704,2025-10-04
S18417,3,4,train,0.0040339108237862,0.0027700948629884,LOW,grade1,24.0,0.0,0.01371,2025-10-04
S18418,3,10,train,0.0040161616161616,0.0031193104974168,LOW,grade2,39.8,0.0,0.014059,2025-10-04
S18419,1,13,train,0.0,0.0003083907467725,LOW,grade1,31.3,0.0,0.011248,2025-10-01
S18420,1,6,test,0.0,0.0003083907467725,LOW,grade1,40.8,0.0,0.011248,2025-11-30
S18421,1,7,train,0.0,0.0003083907467725,LOW,grade1,25.1,0.0,0.011248,2025-10-01
S18422,1,2,train,0.0,0.0003083907467725,LOW,grade1,48.6,0.0,0.011248,2025-10-01
S18423,1,2,train,0.0,0.0003083907467725,LOW,grade1,33.8,0.0,0.011248,2025-10-01
S18424,1,22,test,0.0,0.0003083907467725,LOW,grade1,24.6,0.0,0.011248,2025-11-30
S18425,3,12,test,0.0,0.0010250103772558,LOW,grade1,45.9,0.0,0.011965,2025-12-01
S18426,3,17,train,0.0,0.0015146179238023,LOW,grade1,51.6,0.0,0.012454,2025-10-04
S18427,23,15,val,0.0,0.002980225373368,LOW,grade1,22.6,0.0,0.01392,2025-11-26
S18428,23,13,train,0.0,0.0032830445091518,MED,grade3,48.4,0.0,0.014223,2025-11-05
S18429,23,13,train,0.0,0.0032514670667896,LOW,grade2,36.5,0.0,0.014191,2025-11-05
S18430,23,13,train,0.0,0.002151153061819,LOW,grade1,44.0,0.0,0.013091,2025-11-05
S18431,23,6,train,0.0,0.0032609815024804,LOW,grade2,24.5,0.0,0.014201,2025-11-05
S18432,23,7,train,0.0,0.003135167017977,LOW,grade2,26.3,0.0,0.014075,2025-11-05
S18433,23,5,test,0.0,0.0023794783414797,LOW,grade1,33.3,0.0,0.013319,2025-12-11
S18434,23,4,train,0.0,0.0026810787360367,LOW,grade1,31.5,0.0,0.013621,2025-11-05
S18435,23,11,train,0.0,0.0015600466323612,LOW,grade1,38.6,0.0,0.0125,2025-11-05
S18436,23,14,train,0.0,0.0027054038154879,LOW,grade1,38.3,0.0,0.013645,2025-11-05
S18437,23,12,val,0.0,0.0027148715657457,LOW,grade1,50.6,0.0,0.013655,2025-11-26
S18438,24,21,test,0.0,0.0027516706783191,LOW,grade1,31.2,0.0,0.013691,2025-12-12
S18439,24,24,train,0.0,0.0024364505707036,LOW,grade1,25.8,0.0,0.013376,2025-11-06
S18440,26,14,val,0.0,0.0003083907467725,LOW,grade1,36.2,0.0,0.011248,2025-11-28
S18441,26,17,train,0.0,0.0011346090815808,LOW,grade1,44.4,0.0,0.012074,2025-11-10
S18442,26,17,train,0.0,0.0003083907467725,LOW,grade1,27.4,0.0,0.011248,2025-11-10
S18443,26,9,val,0.0,0.0003083907467725,LOW,grade1,18.9,0.0,0.011248,2025-11-28
S18444,26,16,val,0.0,0.0003083907467725,LOW,grade1,28.8,0.0,0.011248,2025-11-28
S18445,26,9,train,0.0,0.0003083907467725,LOW,grade1,23.9,0.0,0.011248,2025-11-10
S18446,26,16,val,0.0,0.0003083907467725,LOW,grade1,23.5,0.0,0.011248,2025-11-28
S18447,26,11,val,0.0,0.0003083907467725,LOW,grade1,37.4,0.0,0.011248,2025-11-28
S18448,1,17,train,0.0,0.0003083907467725,LOW,grade1,22.1,0.0,0.011248,2025-10-01
S18449,26,9,train,0.0,0.0003083907467725,LOW,grade1,43.8,0.0,0.011248,2025-11-10
S18450,4,13,train,0.0040621500788727,0.0032868258987613,MED,grade3,30.0,0.0,0.014227,2025-10-05
S18451,4,22,val,0.004053255041083,0.0032495994434785,LOW,grade2,21.4,0.0,0.014189,2025-11-16
S18452,5,3,val,0.0039972654522057,0.0032683265063228,LOW,grade2,24.3,0.0,0.014208,2025-11-17
S18453,4,16,val,0.0080390467987367,0.0032882735711102,MED,grade3,29.2,0.0,0.014228,2025-11-16
S18454,5,2,train,0.0,0.0034482509114046,MED,grade3,28.0,0.0,0.014388,2025-10-07
S18455,4,21,val,0.0020146007888155,0.0034351310987867,MED,grade3,9.8,0.0,0.014375,2025-11-16
S18456,4,22,val,0.0,0.0032518041450234,LOW,grade2,31.7,0.0,0.014192,2025-11-16
S18457,4,13,test,0.0,0.0034409844802264,MED,grade3,20.1,0.0,0.014381,2025-12-01
S18458,4,13,train,0.0101193966640604,0.0032180688055029,LOW,grade2,16.4,0.0,0.014158,2025-10-05
S18459,4,13,test,0.0,0.0032441191640897,LOW,grade2,23.3,0.0,0.014184,2025-12-01
S18460,5,2,val,0.0,0.0032677617662635,LOW,grade2,27.8,0.0,0.014208,2025-11-17
S18461,4,21,train,0.0020089087219783,0.0034580639208751,MED,grade3,25.0,0.0,0.014398,2025-10-05
S18462,6,22,test,0.0,0.0031567131098598,LOW,grade2,27.1,0.0,0.014096,2025-12-02
S18463,5,5,val,0.0,0.0034692847421804,MED,grade3,41.3,0.0,0.014409,2025-11-17
S18464,4,12,val,0.0100334718235077,0.0034734678030677,MED,grade3,23.0,0.0,0.014413,2025-11-16
S18465,6,22,val,0.0,0.0032484344715634,LOW,grade2,17.7,0.0,0.014188,2025-11-17
S18466,5,3,test,0.0140482218641857,0.0032858508461714,MED,grade3,26.4,0.0,0.014226,2025-12-02
S18467,4,15,train,0.0,0.0032885581241804,MED,grade3,35.9,0.0,0.014228,2025-10-05
S18468,5,5,train,0.0,0.0034568577953334,MED,grade3,22.2,0.0,0.014397,2025-10-07
S18469,5,5,train,0.0,0.0034570981307896,MED,grade3,27.3,0.0,0.014397,2025-10-07
S18470,5,7,train,0.0099116131399671,0.0032773141894699,MED,grade3,28.0,0.0,0.014217,2025-10-07
S18471,5,7,val,0.0020118362357208,0.0032753155114229,MED,grade3,19.7,0.0,0.014215,2025-11-17
S18472,5,8,train,0.0019807109835804,0.0032871385882245,MED,grade3,19.5,0.0,0.014227,2025-10-07
S18473,5,8,test,0.0,0.003290163868813,MED,grade3,46.8,0.0,0.01423,2025-12-02
S18474,4,14,test,0.0,0.0034551746966888,MED,grade3,18.0,0.0,0.014395,2025-12-01
S18475,5,3,test,0.0039370390614479,0.0034410571798067,MED,grade3,24.2,0.0,0.014381,2025-12-02
S18476,5,25,test,0.0078815702879072,0.003287087812007,MED,grade3,31.8,0.0,0.014227,2025-12-02
S18477,5,25,test,0.0039788329290454,0.0032918779902167,MED,grade3,32.6,0.0,0.014232,2025-12-02
S18478,5,25,train,0.0019741023196695,0.0032557658306284,LOW,grade2,26.3,0.0,0.014196,2025-10-07
S18479,4,12,train,0.0,0.0031578663035086,LOW,grade2,31.8,0.0,0.014098,2025-10-05
S18480,4,14,val,0.0,0.0034712192741527,MED,grade3,30.6,0.0,0.014411,2025-11-16
S18481,4,12,train,0.0,0.002763039233192,LOW,grade1,41.6,0.0,0.013703,2025-10-05
S18482,5,9,val,0.0019692683197426,0.0034369286802566,MED,grade3,21.1,0.0,0.014377,2025-11-17
S18483,5,9,train,0.0,0.0034315613578223,MED,grade3,35.3,0.0,0.014371,2025-10-07
S18484,5,9,train,0.0,0.0034354556977743,MED,grade3,21.9,0.0,0.014375,2025-10-07
S18485,4,21,test,0.0,0.0032833525195772,MED,grade3,18.7,0.0,0.014223,2025-12-01
S18486,9,2,val,0.0,0.0024089201010144,LOW,grade1,67.4,0.0,0.013349,2025-11-19
S18487,11,5,train,0.0,0.003249617829375,LOW,grade2,78.2,0.0,0.014189,2025-10-17
S18488,14,8,val,0.0,0.0031582445041992,LOW,grade2,41.4,0.0,0.014098,2025-11-21
S18489,16,16,train,0.0,0.0032893374173685,MED,grade3,55.3,0.0,0.014229,2025-10-25
S18490,16,14,train,0.0,0.0034483306564849,MED,grade3,36.3,0.0,0.014388,2025-10-25
S18491,7,23,train,0.0,0.003441441946236,MED,grade3,23.6,0.0,0.014381,2025-10-10
S18492,5,22,val,0.0,0.003125891031862,LOW,grade2,42.1,0.0,0.014066,2025-11-17
S18493,10,6,train,0.0,0.001506749370676,LOW,grade1,42.0,0.0,0.012447,2025-10-15
S18494,10,23,train,0.0,0.0003083907467725,LOW,grade1,23.1,0.0,0.011248,2025-10-15
S18495,10,10,train,0.0,0.0014988542302873,LOW,grade1,15.5,0.0,0.012439,2025-10-15
S18496,13,17,train,0.0,0.002752825148706,LOW,grade1,20.9,0.0,0.013693,2025-10-20
S18497,12,24,test,0.0,0.001507584264085,LOW,grade1,26.1,0.0,0.012447,2025-12-05
S18498,13,15,train,0.0,0.0015096630544317,LOW,grade1,55.5,0.0,0.012449,2025-10-20
S18499,13,21,train,0.0,0.0027522654006855,LOW,grade1,18.2,0.0,0.013692,2025-10-20
S18500,12,18,train,0.0,0.0032480277800702,LOW,grade2,16.3,0.0,0.014188,2025-10-18
S18501,12,19,train,0.0,0.0015163939086459,LOW,grade1,34.3,0.0,0.012456,2025-10-18
S18502,8,6,train,0.0033444365936543,0.0034926543154693,MED,grade3,39.1,0.0,0.014432,2025-10-12
S18503,8,15,train,0.0096654998055231,0.0034561652534844,MED,grade3,16.7,0.0,0.014396,2025-10-12
S18504,8,15,test,0.0281124497991967,0.0034649081315787,MED,grade3,13.8,0.0,0.014405,2025-12-03
S18505,8,13,train,0.0127097784739315,0.0034635600880353,MED,grade3,27.8,0.0,0.014403,2025-10-12
S18506,7,1,train,0.0063113114702054,0.0034555047923149,MED,grade3,41.3,0.0,0.014395,2025-10-10
S18507,8,25,train,0.0,0.0034741547726532,MED,grade3,53.9,0.0,0.014414,2025-10-12
S18508,8,17,train,0.0178632212997084,0.0034712091700655,MED,grade3,57.4,0.0,0.014411,2025-10-12
S18509,8,19,train,0.0083798588322573,0.0032893021146032,MED,grade3,31.7,0.0,0.014229,2025-10-12
S18510,8,21,train,0.0010857692139642,0.0034457188123619,MED,grade3,34.1,0.0,0.014385,2025-10-12
S18511,8,17,val,0.0062975962695928,0.0034569764671724,MED,grade3,52.0,0.0,0.014397,2025-11-18
S18512,8,25,val,0.0131385896503866,0.0034592278188815,MED,grade3,20.9,0.0,0.014399,2025-11-18
S18513,8,23,test,0.0110727907888639,0.0034703490153603,MED,grade3,30.6,0.0,0.01441,2025-12-03
S18514,8,23,train,0.0071876304165478,0.0032893083123695,MED,grade3,36.7,0.0,0.014229,2025-10-12
S18515,8,9,train,0.0113305229822881,0.0034694301225326,MED,grade3,31.8,0.0,0.014409,2025-10-12
S18516,8,9,train,0.009378125255524,0.0034827908499409,MED,grade3,40.1,0.0,0.014423,2025-10-12
S18517,8,20,train,0.0033132228925702,0.0034390296524085,MED,grade3,44.2,0.0,0.014379,2025-10-12
S18518,8,25,test,0.0041284298883371,0.0034772005094832,MED,grade3,21.8,0.0,0.014417,2025-12-03
S18519,8,8,test,0.0100235967972893,0.0034852717259305,MED,grade3,26.1,0.0,0.014425,2025-12-03
S18520,8,9,train,0.0123803533507289,0.0034549095465207,MED,grade3,36.2,0.0,0.014395,2025-10-12
S18521,8,8,train,0.0213368365241992,0.003475170216222,MED,grade3,27.2,0.0,0.014415,2025-10-12
S18522,8,11,train,0.0077797083559747,0.0034491289985415,MED,grade3,40.8,0.0,0.014389,2025-10-12
S18523,8,18,train,0.0044428651563606,0.0032669486798935,LOW,grade2,39.9,0.0,0.014207,2025-10-12
S18524,8,10,train,0.0116433352714045,0.0034577394237823,MED,grade3,33.9,0.0,0.014398,2025-10-12
S18525,8,9,train,0.0096637457222855,0.003444362019113,MED,grade3,27.6,0.0,0.014384,2025-10-12
S18526,8,14,train,0.0201098021176731,0.0034498490934076,MED,grade3,35.8,0.0,0.01439,2025-10-12
S18527,8,12,test,0.0072997908050752,0.0032664362486525,LOW,grade2,30.9,0.0,0.014206,2025-12-03
S18528,8,13,test,0.0086696757593598,0.0032866677495231,MED,grade3,25.7,0.0,0.014226,2025-12-03
S18529,8,13,val,0.0088607200003565,0.0034442031902924,MED,grade3,42.4,0.0,0.014384,2025-11-18
S18530,8,11,val,0.0064368232917163,0.0034765426671792,MED,grade3,22.8,0.0,0.014416,2025-11-18
S18531,7,3,train,0.0137610966279882,0.0032433207792791,LOW,grade2,45.2,0.0,0.014183,2025-10-10
S18532,8,12,train,0.0010814456992405,0.0031243995638548,LOW,grade2,49.3,0.0,0.014064,2025-10-12
S18533,5,23,val,0.0010337432947083,0.0029852036793166,LOW,grade1,32.7,0.0,0.013925,2025-11-17
S18534,8,11,val,0.008777506976087,0.0034722105750712,MED,grade3,40.2,0.0,0.014412,2025-11-18
S18535,8,14,test,0.0088647501326591,0.0034836587550954,MED,grade3,25.3,0.0,0.014423,2025-12-03
S18536,8,12,test,0.005519021189932,0.0032902005215365,MED,grade3,28.7,0.0,0.01423,2025-12-03
S18537,8,13,train,0.0118312590216866,0.0035042425067923,MED,grade3,38.9,0.0,0.014444,2025-10-12
S18538,5,23,train,0.0053398485932668,0.0027205074172368,LOW,grade1,25.0,0.0,0.01366,2025-10-07
S18539,8,15,train,0.0076725947881931,0.0034606791968144,MED,grade3,21.8,0.0,0.0144,2025-10-12
S18540,7,3,test,0.015543983575831,0.0032873023745198,MED,grade3,28.4,0.0,0.014227,2025-12-03
S18541,8,14,test,0.005438969725622,0.0034463003100263,MED,grade3,43.2,0.0,0.014386,2025-12-03
S18542,8,15,val,0.0250225467790941,0.0034518739475732,MED,grade3,21.9,0.0,0.014392,2025-11-18
S18543,7,3,val,0.0033401660002016,0.0034296961432764,MED,grade3,32.6,0.0,0.014369,2025-11-18
S18544,7,4,train,0.0,0.0029764701533753,LOW,grade1,26.2,0.0,0.013916,2025-10-10
S18545,7,23,test,0.0,0.002746720528564,LOW,grade1,44.7,0.0,0.013686,2025-12-03
S18546,5,16,val,0.0,0.0032672703108574,LOW,grade2,24.3,0.0,0.014207,2025-11-17
S18547,5,16,val,0.0,0.0032706576103785,LOW,grade2,26.8,0.0,0.01421,2025-11-17
S18548,5,16,train,0.0,0.0032667248163158,LOW,grade2,29.8,0.0,0.014206,2025-10-07
S18549,25,8,train,0.0258041336456827,0.0048571183573334,MED,grade3,40.2,0.0,0.015797,2025-11-08
S18550,25,8,test,0.0308110597445843,0.0034515852034563,MED,grade3,30.6,0.0,0.014391,2025-12-12
S18551,25,8,val,0.0085137363225626,0.0034995176154138,MED,grade3,30.4,0.0,0.014439,2025-11-27
S18552,25,8,train,0.00668779309556,0.0034596253112972,MED,grade3,40.6,0.0,0.014399,2025-11-08
S18553,25,8,train,0.0146056495609698,0.0034926948832113,MED,grade3,34.9,0.0,0.014432,2025-11-08
S18554,25,6,train,0.0103458253449822,0.0034774787358037,MED,grade3,21.9,0.0,0.014417,2025-11-08
S18555,25,5,train,0.0199171787336361,0.0034611847837656,MED,grade3,22.1,0.0,0.014401,2025-11-08
S18556,25,7,train,0.0117342021837163,0.0034795518244824,MED,grade3,32.7,0.0,0.014419,2025-11-08
S18557,25,12,train,0.012457467274083,0.0026819227126118,LOW,grade1,25.0,0.0,0.013622,2025-11-08
S18558,25,7,val,0.011108652455638,0.0034795096677857,MED,grade3,25.4,0.0,0.014419,2025-11-27
S18559,25,7,train,0.0054280634155078,0.0034980740526065,MED,grade3,35.7,0.0,0.014438,2025-11-08
S18560,25,19,test,0.0062921348314606,0.0034376050397064,MED,grade3,31.1,0.0,0.014377,2025-12-12
S18561,25,6,train,0.0022222222222222,0.0034664354884324,MED,grade3,45.7,0.0,0.014406,2025-11-08
S18562,25,7,val,0.0157293413931702,0.0034742264722744,MED,grade3,34.2,0.0,0.014414,2025-11-27
S18563,25,12,train,0.0165486837636435,0.003449317188353,MED,grade3,31.2,0.0,0.014389,2025-11-08
S18564,25,7,train,0.0097331383659294,0.0034772496580972,MED,grade3,30.3,0.0,0.014417,2025-11-08
S18565,25,11,train,0.0,0.0034357533065727,MED,grade3,25.2,0.0,0.014376,2025-11-08
S18566,25,11,train,0.0131138024749993,0.0034742910288502,MED,grade3,26.8,0.0,0.014414,2025-11-08
S18567,25,12,val,0.0125771839254985,0.0032677797817772,LOW,grade2,17.0,0.0,0.014208,2025-11-27
S18568,25,11,test,0.0030833752101596,0.0034826289813505,MED,grade3,32.9,0.0,0.014422,2025-12-12
S18569,25,10,val,0.0055276024219128,0.0034690308185762,MED,grade3,38.0,0.0,0.014409,2025-11-27
S18570,25,18,train,0.0051840818438224,0.0034392322492756,MED,grade3,29.2,0.0,0.014379,2025-11-08
S18571,25,9,train,0.0086157953358556,0.0032464013710757,LOW,grade2,27.0,0.0,0.014186,2025-11-08
S18572,25,13,test,0.0099222061769227,0.003491659489465,MED,grade3,19.6,0.0,0.014431,2025-12-12
S18573,25,12,test,0.0148186009860609,0.0032839446258134,MED,grade3,28.0,0.0,0.014224,2025-12-12
S18574,26,14,test,0.0,0.0003083907467725,LOW,grade1,15.4,0.0,0.011248,2025-12-13
S18575,26,17,train,0.0,0.0003083907467725,LOW,grade1,26.9,0.0,0.011248,2025-11-10
S18576,26,14,train,0.0,0.0003083907467725,LOW,grade1,39.3,0.0,0.011248,2025-11-10
S18577,26,14,val,0.0,0.0003083907467725,LOW,grade1,33.1,0.0,0.011248,2025-11-28
S18578,26,9,train,0.0,0.0003083907467725,LOW,grade1,27.8,0.0,0.011248,2025-11-10
S18579,26,11,train,0.0,0.000847590706838,LOW,grade1,27.6,0.0,0.011787,2025-11-10
S18580,26,9,train,0.0,0.0015607035351706,LOW,grade1,22.9,0.0,0.0125,2025-11-10
S18581,1,17,test,0.0,0.0003083907467725,LOW,grade1,14.6,0.0,0.011248,2025-11-30
S18582,26,9,train,0.0,0.0003083907467725,LOW,grade1,30.2,0.0,0.011248,2025-11-10
S18583,26,9,val,0.0,0.0003083907467725,LOW,grade1,15.3,0.0,0.011248,2025-11-28
S18584,15,21,train,0.0,0.0003083907467725,LOW,grade1,35.9,0.0,0.011248,2025-10-23
S18585,15,20,test,0.0,0.0003083907467725,LOW,grade1,36.8,0.0,0.011248,2025-12-07
S18586,15,20,train,0.0,0.0003083907467725,LOW,grade1,36.7,0.0,0.011248,2025-10-23
S18587,15,22,val,0.0,0.0003083907467725,LOW,grade1,42.0,0.0,0.011248,2025-11-22
S18588,10,10,train,0.0,0.0012717289312136,LOW,grade1,29.9,0.0,0.012211,2025-10-15
S18589,15,14,test,0.0,0.0003083907467725,LOW,grade1,26.9,0.0,0.011248,2025-12-07
S18590,10,23,train,0.0,0.0003083907467725,LOW,grade1,25.7,0.0,0.011248,2025-10-15
S18591,10,6,train,0.0,0.0012449233623149,LOW,grade1,19.6,0.0,0.012185,2025-10-15
S18592,15,17,train,0.0,0.0003083907467725,LOW,grade1,28.3,0.0,0.011248,2025-10-23
S18593,15,8,test,0.0,0.0003083907467725,LOW,grade1,30.1,0.0,0.011248,2025-12-07
S18594,15,11,val,0.0,0.0003083907467725,LOW,grade1,36.5,0.0,0.011248,2025-11-22
S18595,15,10,val,0.0,0.0003083907467725,LOW,grade1,36.3,0.0,0.011248,2025-11-22
S18596,15,12,test,0.0,0.0003083907467725,LOW,grade1,35.5,0.0,0.011248,2025-12-07
S18597,15,9,val,0.0,0.0008558453831723,LOW,grade1,15.5,0.0,0.011796,2025-11-22
S18598,14,18,val,0.0,0.0003083907467725,LOW,grade1,56.0,0.0,0.011248,2025-11-21
S18599,14,22,test,0.0,0.0003083907467725,LOW,grade1,47.9,0.0,0.011248,2025-12-06
S18600,15,3,train,0.0,0.0003083907467725,LOW,grade1,31.2,0.0,0.011248,2025-10-23
S18601,15,20,train,0.0,0.0003083907467725,LOW,grade1,40.4,0.0,0.011248,2025-10-23
S18602,14,18,train,0.0,0.0003083907467725,LOW,grade1,29.2,0.0,0.011248,2025-10-21
S18603,14,18,test,0.0,0.0003083907467725,LOW,grade1,57.2,0.0,0.011248,2025-12-06
S18604,15,23,train,0.0,0.0003083907467725,LOW,grade1,37.3,0.0,0.011248,2025-10-23
S18605,14,19,val,0.0,0.0003083907467725,LOW,grade1,24.8,0.0,0.011248,2025-11-21
S18606,14,19,val,0.0,0.0003083907467725,LOW,grade1,60.4,0.0,0.011248,2025-11-21
S18607,15,24,test,0.0,0.0003083907467725,LOW,grade1,37.8,0.0,0.011248,2025-12-07
S18608,15,24,train,0.0,0.0003083907467725,LOW,grade1,45.7,0.0,0.011248,2025-10-23
S18609,15,21,val,0.0,0.0003083907467725,LOW,grade1,36.8,0.0,0.011248,2025-11-22
S18610,15,20,train,0.0,0.0003083907467725,LOW,grade1,42.5,0.0,0.011248,2025-10-23
S18611,15,6,train,0.0,0.0003083907467725,LOW,grade1,49.4,0.0,0.011248,2025-10-23
S18612,15,8,train,0.0,0.0003083907467725,LOW,grade1,39.9,0.0,0.011248,2025-10-23
S18613,15,6,train,0.0,0.0003083907467725,LOW,grade1,44.9,0.0,0.011248,2025-10-23
S18614,15,23,train,0.0,0.0011394792973382,LOW,grade1,34.4,0.0,0.012079,2025-10-23
S18615,15,22,train,0.0,0.0003083907467725,LOW,grade1,38.6,0.0,0.011248,2025-10-23
S18616,15,23,val,0.0,0.0003083907467725,LOW,grade1,54.8,0.0,0.011248,2025-11-22
S18617,15,3,train,0.0,0.0003083907467725,LOW,grade1,36.7,0.0,0.011248,2025-10-23
S18618,15,4,train,0.0,0.0024111704342321,LOW,grade1,27.5,0.0,0.013351,2025-10-23
S18619,15,3,train,0.0,0.0003083907467725,LOW,grade1,34.6,0.0,0.011248,2025-10-23
S18620,15,2,train,0.0,0.0003083907467725,LOW,grade1,33.1,0.0,0.011248,2025-10-23
S18621,15,2,train,0.0,0.0003083907467725,LOW,grade1,58.5,0.0,0.011248,2025-10-23
S18622,15,2,val,0.0,0.0012916947765757,LOW,grade1,41.5,0.0,0.012231,2025-11-22
S18623,14,24,train,0.0,0.0003083907467725,LOW,grade1,24.0,0.0,0.011248,2025-10-21
S18624,15,4,train,0.0,0.0010531198070669,LOW,grade1,16.2,0.0,0.011993,2025-10-23
S18625,14,25,train,0.0,0.0008474895636676,LOW,grade1,20.1,0.0,0.011787,2025-10-21
S18626,15,9,test,0.0,0.0003083907467725,LOW,grade1,20.4,0.0,0.011248,2025-12-07
S18627,14,24,train,0.0,0.0003083907467725,LOW,grade1,36.0,0.0,0.011248,2025-10-21
S18628,14,20,train,0.0,0.0010237395320469,LOW,grade1,23.4,0.0,0.011964,2025-10-21
S18629,14,24,train,0.0,0.0003083907467725,LOW,grade1,25.9,0.0,0.011248,2025-10-21
S18630,3,11,val,0.0,0.0012498246996192,LOW,grade1,66.4,0.0,0.01219,2025-11-16
S18631,12,18,train,0.0,0.003146224606066,LOW,grade2,25.4,0.0,0.014086,2025-10-18
S18632,14,17,train,0.0,0.0032669300155201,LOW,grade2,14.2,0.0,0.014207,2025-10-21
S18633,12,17,train,0.0,0.0029786717917052,LOW,grade1,29.7,0.0,0.013918,2025-10-18
S18634,14,16,train,0.0,0.0032140573376359,LOW,grade2,20.0,0.0,0.014154,2025-10-21
S18635,12,14,train,0.0,0.0027149787369769,LOW,grade1,31.8,0.0,0.013655,2025-10-18
S18636,14,12,val,0.0,0.0031331729124526,LOW,grade2,28.0,0.0,0.014073,2025-11-21
S18637,14,16,train,0.0,0.0031127377906007,LOW,grade2,28.5,0.0,0.014053,2025-10-21
S18638,12,14,test,0.0,0.0031451284731399,LOW,grade2,43.0,0.0,0.014085,2025-12-05
S18639,12,14,val,0.0,0.0027732143508451,LOW,grade1,23.5,0.0,0.013713,2025-11-20
S18640,12,10,train,0.0,0.0032703479292223,LOW,grade2,13.1,0.0,0.01421,2025-10-18
S18641,12,17,test,0.0,0.0031586674399866,LOW,grade2,38.2,0.0,0.014098,2025-12-05
S18642,14,6,train,0.0,0.0032651991430475,LOW,grade2,19.6,0.0,0.014205,2025-10-21
S18643,14,1,train,0.0,0.0032768804659053,MED,grade3,24.5,0.0,0.014217,2025-10-21
S18644,14,4,train,0.0,0.0032850761069045,MED,grade3,18.7,0.0,0.014225,2025-10-21
S18645,25,25,test,0.0178490698372056,0.003471958329534,MED,grade3,40.9,0.0,0.014412,2025-12-12
S18646,25,23,train,0.0088145182386925,0.0035023057909426,MED,grade3,38.1,0.0,0.014442,2025-11-08
S18647,25,19,test,0.0,0.0034817963476678,MED,grade3,29.6,0.0,0.014422,2025-12-12
S18648,25,22,train,0.0032684466657898,0.0034523997715907,MED,grade3,28.0,0.0,0.014392,2025-11-08
S18649,25,21,train,0.0096951647722839,0.0034417033997882,MED,grade3,28.4,0.0,0.014381,2025-11-08
S18650,25,9,train,0.0,0.0032498480816687,LOW,grade2,25.8,0.0,0.01419,2025-11-08
S18651,25,19,val,0.0141029838692074,0.0034691942591604,MED,grade3,29.8,0.0,0.014409,2025-11-27
S18652,25,19,train,0.0,0.0034424849818576,MED,grade3,45.5,0.0,0.014382,2025-11-08
S18653,25,9,train,0.0082849385401754,0.003485807879673,MED,grade3,23.5,0.0,0.014426,2025-11-08
S18654,25,21,train,0.0,0.0034375300208299,MED,grade3,27.6,0.0,0.014377,2025-11-08
S18655,25,9,val,0.0054486294011112,0.0032735225054673,MED,grade3,31.6,0.0,0.014213,2025-11-27
S18656,25,24,train,0.0064005151320025,0.0034869621479638,MED,grade3,38.0,0.0,0.014427,2025-11-08
S18657,25,23,val,0.003240466053347,0.0032639759785019,LOW,grade2,15.9,0.0,0.014204,2025-11-27
S18658,25,25,val,0.0109000550485677,0.0034728270829911,MED,grade3,22.8,0.0,0.014413,2025-11-27
S18659,25,22,train,0.0086000294165996,0.0034612065086846,MED,grade3,35.2,0.0,0.014401,2025-11-08
S18660,25,25,test,0.0136432360294614,0.003464938081182,MED,grade3,37.9,0.0,0.014405,2025-12-12
S18661,25,25,train,0.0173344755950551,0.0034571858011186,MED,grade3,63.6,0.0,0.014397,2025-11-08
S18662,25,23,train,0.0097674418604651,0.0034684249682301,MED,grade3,33.0,0.0,0.014408,2025-11-08
S18663,25,1,train,0.0077234391615439,0.0034889181025169,MED,grade3,31.4,0.0,0.014429,2025-11-08
S18664,25,23,test,0.0074697206852647,0.0034656554226513,MED,grade3,23.2,0.0,0.014405,2025-12-12
S18665,25,24,test,0.0,0.0034619039412227,MED,grade3,29.3,0.0,0.014402,2025-12-12
S18666,25,25,train,0.0,0.0034709372113793,MED,grade3,26.8,0.0,0.014411,2025-11-08
S18667,25,16,train,0.0073883884011434,0.0034513662521373,MED,grade3,29.8,0.0,0.014391,2025-11-08
S18668,25,25,train,0.0032043222890595,0.0026977404019859,LOW,grade1,42.1,0.0,0.013638,2025-11-08
S18669,25,16,train,0.0065304942546104,0.0035040380215944,MED,grade3,20.8,0.0,0.014444,2025-11-08
S18670,25,16,train,0.0032210398060895,0.0034756963058197,MED,grade3,11.4,0.0,0.014415,2025-11-08
S18671,25,17,test,0.0044555309769222,0.0034643713482267,MED,grade3,31.0,0.0,0.014404,2025-12-12
S18672,25,18,train,0.0,0.003439970598964,MED,grade3,26.5,0.0,0.01438,2025-11-08
S18673,25,16,train,0.0071880313802301,0.0034969263007949,MED,grade3,16.5,0.0,0.014437,2025-11-08
S18674,25,15,train,0.0135595710298222,0.0034690005535874,MED,grade3,37.2,0.0,0.014409,2025-11-08
S18675,25,16,train,0.0010802257824029,0.0034903516115395,MED,grade3,30.5,0.0,0.01443,2025-11-08
